column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
2945,Waukegan,EE. UU.,XXXXXXXXX,Madonna,16328,Woodward,XXXXXXXXX,Corporate,IL,1187 Wishing Oak Avenue,60085
2946,Los Angeles,EE. UU.,XXXXXXXXX,Cynthia,17061,Quinn,XXXXXXXXX,Corporate,CA,1430 Tawny Barn Villas,90006
2947,Palmdale,EE. UU.,XXXXXXXXX,Ruth,15155,Flowers,XXXXXXXXX,Corporate,CA,3915 Broad Lookout,93550
2948,Newark,EE. UU.,XXXXXXXXX,Suki,15245,Sandoval,XXXXXXXXX,Corporate,DE,1875 Golden Trail,19702
2949,Springfield,EE. UU.,XXXXXXXXX,Larissa,16146,Hartman,XXXXXXXXX,Corporate,MO,1564 Gentle Jetty,65807
2950,San Ramon,EE. UU.,XXXXXXXXX,Isabella,15262,Griffith,XXXXXXXXX,Corporate,CA,6635 Iron Landing,94583
2951,College Station,EE. UU.,XXXXXXXXX,Geraldine,20327,Carrillo,XXXXXXXXX,Corporate,TX,9317 Emerald Route,77840
2952,Fullerton,EE. UU.,XXXXXXXXX,Fallon,16362,Wilder,XXXXXXXXX,Corporate,CA,4971 Lost Acres,92833
2953,Detroit,EE. UU.,XXXXXXXXX,Jayme,15261,Pate,XXXXXXXXX,Corporate,MI,3154 Cinder Cider Harbour,48219
2954,Highland Park,EE. UU.,XXXXXXXXX,Juliet,20236,Mercado,XXXXXXXXX,Corporate,MI,1621 Old Limits,48203
2955,Revere,EE. UU.,XXXXXXXXX,Alyssa,19947,Saunders,XXXXXXXXX,Corporate,MA,9918 Rustic Park,2151
2956,Los Angeles,EE. UU.,XXXXXXXXX,Melyssa,17812,Pennington,XXXXXXXXX,Corporate,CA,1050 Grand Forest Towers,90004
2957,Salt Lake City,EE. UU.,XXXXXXXXX,Latifah,18604,Kinney,XXXXXXXXX,Corporate,UT,2264 Silent Freeway,84119
2958,Orlando,EE. UU.,XXXXXXXXX,Angelica,16288,Key,XXXXXXXXX,Corporate,FL,6231 Sleepy Chase,32822
2959,El Cajon,EE. UU.,XXXXXXXXX,Margaret,20163,Bradford,XXXXXXXXX,Corporate,CA,9871 Cozy Pioneer Mountain,92020
15800,Cleveland,EE. UU.,XXXXXXXXX,Jessica,5318,Smith,XXXXXXXXX,Home Office,OH,4232 Pleasant Bear Park,44109
15802,Carol Stream,EE. UU.,XXXXXXXXX,Nathan,9450,Brewer,XXXXXXXXX,Home Office,IL,5838 Cozy Grove,60188
15803,Santa Clara,EE. UU.,XXXXXXXXX,Mary,3465,Gardner,XXXXXXXXX,Home Office,CA,214 Harvest Pony Mews,95051
15805,San Benito,EE. UU.,XXXXXXXXX,Ryan,9367,Smith,XXXXXXXXX,Consumer,TX,8804 Fallen Cider Ridge,78586
15806,San Antonio,EE. UU.,XXXXXXXXX,James,8727,Coleman,XXXXXXXXX,Consumer,TX,9315 Shady Grove Row,78227
15807,San Benito,EE. UU.,XXXXXXXXX,Mary,2087,Burton,XXXXXXXXX,Home Office,TX,9831 Sunny Cloud Valley,78586
15808,Brooklyn,EE. UU.,XXXXXXXXX,Ashley,160,Smith,XXXXXXXXX,Home Office,NY,3271 Amber Downs,11229
15809,Salt Lake City,EE. UU.,XXXXXXXXX,Michael,690,Banks,XXXXXXXXX,Home Office,UT,9022 Lazy Swale,84118
15810,Orlando,EE. UU.,XXXXXXXXX,Mary,6244,Smith,XXXXXXXXX,Home Office,FL,4543 Cinder Link,32822
15812,Aurora,EE. UU.,XXXXXXXXX,Bobby,401,Smith,XXXXXXXXX,Consumer,CO,6121 Silent Street,80012
15815,Plainfield,EE. UU.,XXXXXXXXX,Mary,10420,Petty,XXXXXXXXX,Home Office,NJ,5480 Clear Branch Round,7060
15816,Long Beach,EE. UU.,XXXXXXXXX,Emily,7530,Russell,XXXXXXXXX,Corporate,CA,1295 Pleasant Branch Corners,90806
15817,San Diego,EE. UU.,XXXXXXXXX,Lauren,3349,Smith,XXXXXXXXX,Consumer,CA,1358 Middle Dale Field,92117
15818,Columbia,EE. UU.,XXXXXXXXX,Mary,5642,Smith,XXXXXXXXX,Consumer,TN,4506 Golden Branch End,38401
15819,Wilkes Barre,EE. UU.,XXXXXXXXX,Mary,4437,Murphy,XXXXXXXXX,Consumer,PA,9814 Emerald Prairie Limits,18702
15820,Las Vegas,EE. UU.,XXXXXXXXX,Mary,3368,Jackson,XXXXXXXXX,Consumer,NV,3076 Indian Mews,89121
15821,Los Angeles,EE. UU.,XXXXXXXXX,Patricia,11328,Johns,XXXXXXXXX,Consumer,CA,5406 Rocky Cloud Common,90033
15822,New York,EE. UU.,XXXXXXXXX,Rebecca,6843,Smith,XXXXXXXXX,Consumer,NY,2033 Thunder Ledge,10040
15823,Brooklyn,EE. UU.,XXXXXXXXX,Andrea,8054,Smith,XXXXXXXXX,Consumer,NY,3684 Silent Hickory Route,11229
15824,Greeley,EE. UU.,XXXXXXXXX,Mary,5443,Smith,XXXXXXXXX,Consumer,CO,7773 Merry Autoroute,80631
15825,Panorama City,EE. UU.,XXXXXXXXX,Emma,4423,Smith,XXXXXXXXX,Consumer,CA,3722 Thunder Cape,91402
15826,Jonesboro,EE. UU.,XXXXXXXXX,Hillary,13401,Garrett,XXXXXXXXX,Consumer,AR,"3779 Dewy Villas ",72401
15827,Ogden,EE. UU.,XXXXXXXXX,Clio,13023,Torres,XXXXXXXXX,Consumer,UT,7814 Colonial Autumn Line,84404
15828,Piscataway,EE. UU.,XXXXXXXXX,Holly,13257,Beard,XXXXXXXXX,Consumer,NJ,"1306 Cozy Abbey ",8854
15829,Columbus,EE. UU.,XXXXXXXXX,Yoko,14257,Dotson,XXXXXXXXX,Consumer,OH,6520 Quaking Quail Plaza,43229
15830,Washington,EE. UU.,XXXXXXXXX,Xaviera,14220,Swanson,XXXXXXXXX,Consumer,DC,9854 Foggy Island,20019
15831,Chicago,EE. UU.,XXXXXXXXX,Glenna,13490,Meyer,XXXXXXXXX,Consumer,IL,8662 Jagged Hickory Extension,60630
15832,Bakersfield,EE. UU.,XXXXXXXXX,Lana,14400,Willis,XXXXXXXXX,Consumer,CA,5364 Blue Blossom Jetty,93309
15833,Los Angeles,EE. UU.,XXXXXXXXX,Aiko,14310,Owen,XXXXXXXXX,Consumer,CA,6001 Silver Bear Park,90063
15834,Charlotte,EE. UU.,XXXXXXXXX,Mikayla,14112,Dickerson,XXXXXXXXX,Consumer,NC,8398 Clear Pine Harbour,28205
15835,Indio,EE. UU.,XXXXXXXXX,Noel,13381,Boyer,XXXXXXXXX,Consumer,CA,1828 Iron Goose Mount,92201
15836,Englewood,EE. UU.,XXXXXXXXX,Bo,14237,Anthony,XXXXXXXXX,Consumer,CO,5865 Tawny Downs,80110
15837,Catonsville,EE. UU.,XXXXXXXXX,Kevyn,14129,Fleming,XXXXXXXXX,Consumer,MD,3616 Jagged Circuit,21228
15838,Greensboro,EE. UU.,XXXXXXXXX,Quincy,14484,Hart,XXXXXXXXX,Consumer,NC,3977 Colonial Towers,27410
15839,Vista,EE. UU.,XXXXXXXXX,Astra,13237,Bullock,XXXXXXXXX,Consumer,CA,5841 Heather Pond Plaza,92083
15840,Toms River,EE. UU.,XXXXXXXXX,Martha,13399,Kent,XXXXXXXXX,Consumer,NJ,"5382 Hazy Pathway ",8753
15841,Jackson Heights,EE. UU.,XXXXXXXXX,Shea,13453,Hopkins,XXXXXXXXX,Consumer,NY,5079 Umber Cloud Boulevard,11372
15842,Wyoming,EE. UU.,XXXXXXXXX,Alfreda,13380,Sparks,XXXXXXXXX,Consumer,MI,8970 Colonial Oak Glen,49509
15843,Philadelphia,EE. UU.,XXXXXXXXX,Sonia,13164,Tate,XXXXXXXXX,Consumer,PA,"4079 Blue End ",19104
15844,San Jose,EE. UU.,XXXXXXXXX,Abra,13416,Pope,XXXXXXXXX,Consumer,CA,7746 Hazy Prairie Drive,95112
15845,Massapequa,EE. UU.,XXXXXXXXX,Alice,14236,Barker,XXXXXXXXX,Consumer,NY,2929 Green Grove Corner,11758
15846,San Marcos,EE. UU.,XXXXXXXXX,Virginia,13325,Price,XXXXXXXXX,Consumer,CA,"4466 Little Grove ",92069
15847,Houston,EE. UU.,XXXXXXXXX,Brooke,13055,Hull,XXXXXXXXX,Consumer,TX,8018 Cozy Deer Port,77015
15848,West Haven,EE. UU.,XXXXXXXXX,Aphrodite,14608,Henson,XXXXXXXXX,Consumer,CT,6009 Quiet Impasse,6516
15849,Pompano Beach,EE. UU.,XXXXXXXXX,Lara,13235,Reyes,XXXXXXXXX,Consumer,FL,"7002 Golden Wood ",33065
15850,Amarillo,EE. UU.,XXXXXXXXX,Madeline,13307,Barber,XXXXXXXXX,Consumer,TX,"5154 Honey Bend ",79109
15851,Newark,EE. UU.,XXXXXXXXX,Amanda,14235,Pugh,XXXXXXXXX,Consumer,OH,2220 Quaking Lookout,43055
15852,Virginia Beach,EE. UU.,XXXXXXXXX,Libby,14428,Anthony,XXXXXXXXX,Consumer,VA,2331 Velvet Private,23462
15853,Los Angeles,EE. UU.,XXXXXXXXX,Dominique,13324,Coffey,XXXXXXXXX,Consumer,CA,"8771 Honey Orchard ",90042
15854,Hamtramck,EE. UU.,XXXXXXXXX,Madonna,13486,Mercado,XXXXXXXXX,Consumer,MI,2576 Green Hollow,48212
15855,Austin,EE. UU.,XXXXXXXXX,Adena,13432,Adkins,XXXXXXXXX,Consumer,TX,"7007 Golden Edge ",78753
15856,Methuen,EE. UU.,XXXXXXXXX,Quin,14481,Wall,XXXXXXXXX,Consumer,MA,6682 Harvest Orchard,1844
15857,San Diego,EE. UU.,XXXXXXXXX,Ann,14661,Velasquez,XXXXXXXXX,Consumer,CA,1680 Pleasant Quail Square,92114
15858,Mission Viejo,EE. UU.,XXXXXXXXX,Irene,14463,Hawkins,XXXXXXXXX,Consumer,CA,5618 Wishing Panda Line,92692
15859,Fort Washington,EE. UU.,XXXXXXXXX,Rosalyn,14072,Pierce,XXXXXXXXX,Consumer,MD,9375 Harvest Circuit,20744
15860,Kent,EE. UU.,XXXXXXXXX,Cleo,14409,Carlson,XXXXXXXXX,Consumer,WA,8445 Noble Quail Downs,98031
15861,Modesto,EE. UU.,XXXXXXXXX,Sydney,13377,Mejia,XXXXXXXXX,Consumer,CA,"5328 Velvet Grove ",95350
15862,New Haven,EE. UU.,XXXXXXXXX,Adrienne,13215,Williams,XXXXXXXXX,Consumer,CT,2699 Jagged Horse Highway,6511
15863,Tempe,EE. UU.,XXXXXXXXX,Harriet,13395,Frederick,XXXXXXXXX,Consumer,AZ,2749 Green Cider Green,85283
15864,El Paso,EE. UU.,XXXXXXXXX,Karina,13376,Rutledge,XXXXXXXXX,Consumer,TX,6517 Old Forest Wynd,79924
15865,Bend,EE. UU.,XXXXXXXXX,Jillian,14515,Lara,XXXXXXXXX,Consumer,OR,7136 Sunny Grove Freeway,97701
15866,Lancaster,EE. UU.,XXXXXXXXX,Remedios,13358,Myers,XXXXXXXXX,Consumer,OH,"5104 Indian Square ",43130
15867,Opelousas,EE. UU.,XXXXXXXXX,Phyllis,14106,Stephenson,XXXXXXXXX,Consumer,LA,2685 Heather Downs,70570
15868,Chesapeake,EE. UU.,XXXXXXXXX,Belle,13321,Grant,XXXXXXXXX,Consumer,VA,"6009 Dewy Cove ",23320
15869,Columbia,EE. UU.,XXXXXXXXX,Heather,14321,Hopkins,XXXXXXXXX,Consumer,SC,8804 Fallen Cider Ridge,29223
15870,Crystal Lake,EE. UU.,XXXXXXXXX,Jenette,13267,Hunt,XXXXXXXXX,Consumer,IL,"331 Fallen Chase ",60014
15871,Mission Viejo,EE. UU.,XXXXXXXXX,Celeste,14177,Conrad,XXXXXXXXX,Consumer,CA,4979 Pleasant Vista,92691
15872,New York,EE. UU.,XXXXXXXXX,Laura,14105,Gilmore,XXXXXXXXX,Consumer,NY,5332 Heather Hills Isle,10009
15873,Los Angeles,EE. UU.,XXXXXXXXX,Rachel,14550,Pope,XXXXXXXXX,Consumer,CA,6889 Velvet Impasse,90024
15874,Quincy,EE. UU.,XXXXXXXXX,Irma,13302,Pickett,XXXXXXXXX,Consumer,IL,"4381 Silver Manor ",62301
15875,Florissant,EE. UU.,XXXXXXXXX,Cassandra,13320,Moody,XXXXXXXXX,Consumer,MO,"8109 Amber Inlet ",63033
15876,Grand Prairie,EE. UU.,XXXXXXXXX,Iris,13068,Moss,XXXXXXXXX,Consumer,TX,"2220 Quaking Lookout ",75052
15877,Virginia Beach,EE. UU.,XXXXXXXXX,Portia,14176,Ware,XXXXXXXXX,Consumer,VA,2543 Foggy Pond Crescent,23452
15878,Eagle Pass,EE. UU.,XXXXXXXXX,Quincy,13445,Klein,XXXXXXXXX,Consumer,TX,4396 Little Pond Crescent,78852
15879,San Diego,EE. UU.,XXXXXXXXX,Minerva,13283,Huff,XXXXXXXXX,Consumer,CA,1691 Easy Spring Swale,92102
15880,Miami,EE. UU.,XXXXXXXXX,Shafira,13139,Hampton,XXXXXXXXX,Consumer,FL,9889 Blue Treasure Circuit,33155
15881,Chicago,EE. UU.,XXXXXXXXX,Joan,14337,Kennedy,XXXXXXXXX,Consumer,IL,8259 Foggy Edge,60625
15882,El Paso,EE. UU.,XXXXXXXXX,Cynthia,14373,Graves,XXXXXXXXX,Consumer,TX,5731 Sleepy Apple Autoroute,79936
15883,Miami,EE. UU.,XXXXXXXXX,Josephine,14102,Blankenship,XXXXXXXXX,Consumer,FL,6842 Middle Apple Row,33176
15884,Cerritos,EE. UU.,XXXXXXXXX,Candice,14084,Herrera,XXXXXXXXX,Consumer,CA,3856 Grand Fox Road,90703
15885,Potomac,EE. UU.,XXXXXXXXX,Beverly,14389,Buckner,XXXXXXXXX,Consumer,MD,8842 Indian View Corners,20854
15886,Tucson,EE. UU.,XXXXXXXXX,Lysandra,13155,Herring,XXXXXXXXX,Consumer,AZ,"3087 Jagged Plaza ",85746
15887,Van Nuys,EE. UU.,XXXXXXXXX,Sydnee,13065,Melton,XXXXXXXXX,Consumer,CA,9922 Misty Oak Inlet,91406
15888,York,EE. UU.,XXXXXXXXX,Debra,14281,Kirby,XXXXXXXXX,Consumer,PA,1655 Sleepy Pine Common,17404
15889,San Antonio,EE. UU.,XXXXXXXXX,Kelsie,13298,Leon,XXXXXXXXX,Consumer,TX,"4554 Indian Point ",78223
15890,Brooklyn,EE. UU.,XXXXXXXXX,Oprah,14455,Cohen,XXXXXXXXX,Consumer,NY,9044 Wishing Court,11236
15891,Miami,EE. UU.,XXXXXXXXX,Blythe,14316,Petty,XXXXXXXXX,Consumer,FL,6692 Lazy Route,33165
15892,Freeport,EE. UU.,XXXXXXXXX,Jana,14226,Lawson,XXXXXXXXX,Consumer,NY,8808 Indian Autoroute,11520
15893,Albuquerque,EE. UU.,XXXXXXXXX,Idola,13423,Merritt,XXXXXXXXX,Consumer,NM,"9611 Thunder Loop ",87111
15894,Albuquerque,EE. UU.,XXXXXXXXX,Farrah,13153,Dennis,XXXXXXXXX,Consumer,NM,4845 Thunder Embers Hollow,87111
15895,Spring Valley,EE. UU.,XXXXXXXXX,Rosalyn,13008,Hawkins,XXXXXXXXX,Consumer,CA,"9552 Fallen Vale ",91977
15896,Cleveland,EE. UU.,XXXXXXXXX,Anastasia,13404,Oliver,XXXXXXXXX,Consumer,OH,"6289 Tawny Range ",44130
15897,Meridian,EE. UU.,XXXXXXXXX,Brynn,13026,Williamson,XXXXXXXXX,Consumer,ID,"6415 Little Alley ",83642
15898,Fort Worth,EE. UU.,XXXXXXXXX,Mara,13512,Padilla,XXXXXXXXX,Consumer,TX,7844 Rocky Deer Avenue,76116
15899,Washington,EE. UU.,XXXXXXXXX,Hadley,14385,Waller,XXXXXXXXX,Consumer,DC,5105 Middle Green,20002
15900,Greensburg,EE. UU.,XXXXXXXXX,Alisa,13295,Park,XXXXXXXXX,Consumer,PA,"9460 Hidden Landing ",15601
15901,East Lansing,EE. UU.,XXXXXXXXX,Ocean,14578,Hopkins,XXXXXXXXX,Consumer,MI,5436 Hazy Creek Edge,48823
15902,Salina,EE. UU.,XXXXXXXXX,Heidi,14312,Kerr,XXXXXXXXX,Consumer,KS,1987 Gentle Passage,67401
15903,Los Angeles,EE. UU.,XXXXXXXXX,Iola,14685,Burns,XXXXXXXXX,Consumer,CA,363 Middle View Dell,90026
15904,San Antonio,EE. UU.,XXXXXXXXX,Natalie,14451,Beard,XXXXXXXXX,Consumer,TX,2407 Tawny Elk Front,78228
15905,Los Angeles,EE. UU.,XXXXXXXXX,Dawn,14132,Moore,XXXXXXXXX,Consumer,CA,5645 Quaking Anchor Path,90002
15906,Norwalk,EE. UU.,XXXXXXXXX,Clare,14613,Dunlap,XXXXXXXXX,Consumer,CA,5325 Amber Blossom Way,90650
15907,Fort Lauderdale,EE. UU.,XXXXXXXXX,Mary,11260,Macias,XXXXXXXXX,Consumer,FL,5990 Bright Path,33312
15908,Oceanside,EE. UU.,XXXXXXXXX,Margaret,35,Wright,XXXXXXXXX,Consumer,CA,9456 Sleepy Jetty,92056
15909,Lake Forest,EE. UU.,XXXXXXXXX,Sage,13753,Fischer,XXXXXXXXX,Consumer,CA,8398 Cinder Brook Cape,92630
15910,West Orange,EE. UU.,XXXXXXXXX,Quon,13879,Wilson,XXXXXXXXX,Consumer,NJ,8361 Misty Subdivision,7052
15911,Chapel Hill,EE. UU.,XXXXXXXXX,Mary,7490,Smith,XXXXXXXXX,Consumer,NC,3067 Colonial Nook,27514
15912,Fullerton,EE. UU.,XXXXXXXXX,Cassandra,13697,Hines,XXXXXXXXX,Consumer,CA,1632 Honey Abbey,92833
15913,Laredo,EE. UU.,XXXXXXXXX,Karleigh,14039,Christian,XXXXXXXXX,Consumer,TX,3133 Lost Estates,78046
15914,Saint Paul,EE. UU.,XXXXXXXXX,Donna,6191,Smith,XXXXXXXXX,Consumer,MN,1453 Amber Deer Farm,55104
15915,Findlay,EE. UU.,XXXXXXXXX,Josephine,14805,Lyons,XXXXXXXXX,Consumer,OH,2749 Bright Falls,45840
15916,Anaheim,EE. UU.,XXXXXXXXX,Moana,13750,Mercer,XXXXXXXXX,Consumer,CA,7787 Lazy Corners,92802
15917,Reynoldsburg,EE. UU.,XXXXXXXXX,Brittany,14714,Workman,XXXXXXXXX,Consumer,OH,4171 Stony Fawn Pike,43068
15918,Antioch,EE. UU.,XXXXXXXXX,Daryl,13749,Barrett,XXXXXXXXX,Consumer,TN,1321 Easy Embers Lane,37013
15919,Scottsdale,EE. UU.,XXXXXXXXX,Melissa,14749,Tanner,XXXXXXXXX,Consumer,AZ,5452 Broad Mall,85254
15920,Oxnard,EE. UU.,XXXXXXXXX,Dominique,13569,Patel,XXXXXXXXX,Consumer,CA,8839 High Butterfly Forest,93030
15921,Costa Mesa,EE. UU.,XXXXXXXXX,Sage,13802,Reed,XXXXXXXXX,Consumer,CA,4379 Rocky Diversion,92626
15922,Honolulu,EE. UU.,XXXXXXXXX,Fiona,13712,Cardenas,XXXXXXXXX,Consumer,HI,7074 Sleepy Heights,96817
15923,Raleigh,EE. UU.,XXXXXXXXX,Amanda,13676,Pratt,XXXXXXXXX,Consumer,NC,2538 Quaking Hills Ramp,27610
15924,Saint Louis,EE. UU.,XXXXXXXXX,Kameko,14017,Suarez,XXXXXXXXX,Consumer,MO,9036 Lazy Fawn Alley,63116
15925,Las Vegas,EE. UU.,XXXXXXXXX,Shana,13765,Hendricks,XXXXXXXXX,Consumer,NV,7071 Amber Highway,89101
15926,West Chester,EE. UU.,XXXXXXXXX,Aphrodite,13747,Whitley,XXXXXXXXX,Consumer,PA,7573 Golden Treasure Centre,19382
15927,Saint Louis,EE. UU.,XXXXXXXXX,Madeson,13567,Donaldson,XXXXXXXXX,Consumer,MO,7479 Hidden Village,63116
15928,Oceanside,EE. UU.,XXXXXXXXX,Mary,3902,Smith,XXXXXXXXX,Consumer,CA,8572 Silent Crest,92054
15929,Augusta,EE. UU.,XXXXXXXXX,Jael,13584,Church,XXXXXXXXX,Consumer,GA,7213 Cozy Quay,30907
15930,South El Monte,EE. UU.,XXXXXXXXX,Xaviera,14710,Miranda,XXXXXXXXX,Consumer,CA,6231 Green Meadow,91733
15931,Enfield,EE. UU.,XXXXXXXXX,Aimee,14854,Ross,XXXXXXXXX,Consumer,CT,9693 Clear Crossing,6082
15932,New York,EE. UU.,XXXXXXXXX,Susan,13925,Cruz,XXXXXXXXX,Consumer,NY,9437 Middle Beacon Place,10003
15933,Brooklyn,EE. UU.,XXXXXXXXX,Kaye,13583,Carpenter,XXXXXXXXX,Consumer,NY,521 Fallen Lagoon Glade,11235
15934,Costa Mesa,EE. UU.,XXXXXXXXX,Regina,13907,Duncan,XXXXXXXXX,Consumer,CA,9809 Amber Hills Farms,92627
15935,Massillon,EE. UU.,XXXXXXXXX,Kameko,13727,Gay,XXXXXXXXX,Consumer,OH,3909 Hidden Treasure Beach,44646
15936,Bolingbrook,EE. UU.,XXXXXXXXX,Wendy,13708,Bauer,XXXXXXXXX,Consumer,IL,9154 Colonial Wynd,60440
15937,San Antonio,EE. UU.,XXXXXXXXX,Farrah,12807,Dawson,XXXXXXXXX,Consumer,TX,112 Green Fawn Estates,78223
15938,Columbus,EE. UU.,XXXXXXXXX,Jaquelyn,13581,Matthews,XXXXXXXXX,Consumer,OH,2517 Shady Branch Avenue,43230
15939,Philadelphia,EE. UU.,XXXXXXXXX,Regina,13635,Savage,XXXXXXXXX,Consumer,PA,3668 Golden Rise Round,19120
15940,Enfield,EE. UU.,XXXXXXXXX,Mari,13689,Blankenship,XXXXXXXXX,Consumer,CT,9334 Grand Fox Parkway,6082
15941,Antioch,EE. UU.,XXXXXXXXX,Stacey,14761,Huffman,XXXXXXXXX,Consumer,CA,466 Stony Arbor,94509
15942,Troy,EE. UU.,XXXXXXXXX,Tatyana,14031,Hickman,XXXXXXXXX,Consumer,MI,681 Tawny Range,48098
15943,Washington,EE. UU.,XXXXXXXXX,Chelsea,14778,Spencer,XXXXXXXXX,Consumer,DC,1605 Fallen Abbey,20009
15944,San Diego,EE. UU.,XXXXXXXXX,Courtney,14012,French,XXXXXXXXX,Consumer,CA,2649 Bright Ledge,92113
15945,Winnetka,EE. UU.,XXXXXXXXX,Kyra,13598,Porter,XXXXXXXXX,Consumer,CA,9792 Quaking Robin Grounds,91306
15946,Kailua,EE. UU.,XXXXXXXXX,Ainsley,14048,Wiley,XXXXXXXXX,Consumer,HI,7868 Shady Log Island,96734
15947,Pittsfield,EE. UU.,XXXXXXXXX,Kelsey,13976,Sharp,XXXXXXXXX,Consumer,MA,1942 Middle Bluff Crescent,1201
15948,Modesto,EE. UU.,XXXXXXXXX,Angela,389,Sanford,XXXXXXXXX,Consumer,CA,1870 Crystal Blossom Towers,95351
15949,Riverside,EE. UU.,XXXXXXXXX,Winter,14705,William,XXXXXXXXX,Consumer,CA,1548 Lazy Circuit,92504
15950,Moreno Valley,EE. UU.,XXXXXXXXX,Edward,1925,Smith,XXXXXXXXX,Consumer,CA,903 Green Island,92553
15951,Bakersfield,EE. UU.,XXXXXXXXX,Haviva,14047,Vang,XXXXXXXXX,Consumer,CA,3176 Round Gate,93306
15952,San Jose,EE. UU.,XXXXXXXXX,James,980,Harper,XXXXXXXXX,Consumer,CA,7746 Hazy Prairie Drive,95112
15953,Greenville,EE. UU.,XXXXXXXXX,Janet,5139,Garner,XXXXXXXXX,Consumer,NC,4920 Gentle Autoroute,27858
15954,CA,EE. UU.,XXXXXXXXX,Zena,14046,Elliott,XXXXXXXXX,Consumer,91732,El Monte,NULL
15955,Marietta,EE. UU.,XXXXXXXXX,Olympia,14704,Atkins,XXXXXXXXX,Consumer,GA,4979 Pleasant Vista,30067
15956,Florissant,EE. UU.,XXXXXXXXX,Yoko,12785,Hunter,XXXXXXXXX,Consumer,MO,"2108 Umber Centre ",63031
15957,Las Vegas,EE. UU.,XXXXXXXXX,Nora,13992,Wise,XXXXXXXXX,Consumer,NV,4746 Quaking Bear Valley,89117
15958,Columbia,EE. UU.,XXXXXXXXX,Yuri,13578,Cabrera,XXXXXXXXX,Consumer,SC,3251 Iron Horse Autoroute,29223
15959,Dallas,EE. UU.,XXXXXXXXX,Jaden,14866,Albert,XXXXXXXXX,Consumer,TX,4948 Stony Close,75287
15960,Chicago,EE. UU.,XXXXXXXXX,Jenette,14739,Valencia,XXXXXXXXX,Consumer,IL,8368 Wishing Mountain,60615
15961,Wayne,EE. UU.,XXXXXXXXX,Tatum,13901,Lynch,XXXXXXXXX,Consumer,NJ,8495 Lazy Rabbit Diversion,7470
15962,Hesperia,EE. UU.,XXXXXXXXX,Anika,14829,Adkins,XXXXXXXXX,Consumer,CA,8762 Shady Cloud Thicket,92345
15963,Los Angeles,EE. UU.,XXXXXXXXX,Lesley,13918,Francis,XXXXXXXXX,Consumer,CA,183 Crystal Lake Drive,90037
15964,Bakersfield,EE. UU.,XXXXXXXXX,Lee,14738,Dickerson,XXXXXXXXX,Consumer,CA,3043 Lost Cider Avenue,93306
15965,Dallas,EE. UU.,XXXXXXXXX,Jane,12783,Keller,XXXXXXXXX,Consumer,TX,"5945 Dusty Falls ",75287
15966,Katy,EE. UU.,XXXXXXXXX,Raya,14026,Perkins,XXXXXXXXX,Consumer,TX,8473 Lost Brook Bay,77450
15967,Chino,EE. UU.,XXXXXXXXX,Ivory,14702,Horn,XXXXXXXXX,Consumer,CA,9739 Round Spring Expressway,91710
15968,Pompano Beach,EE. UU.,XXXXXXXXX,Shay,14882,Nixon,XXXXXXXXX,Consumer,FL,8158 Honey Impasse,33068
15969,Irwin,EE. UU.,XXXXXXXXX,Cassandra,14792,Lynn,XXXXXXXXX,Consumer,PA,3040 Easy Port,15642
15970,York,EE. UU.,XXXXXXXXX,Minerva,12746,Petty,XXXXXXXXX,Consumer,PA,"1285 Green Valley ",17404
15971,Tampa,EE. UU.,XXXXXXXXX,Ria,13899,Klein,XXXXXXXXX,Consumer,FL,8734 Lost Corner,33624
15972,Katy,EE. UU.,XXXXXXXXX,Brenna,14791,Salinas,XXXXXXXXX,Consumer,TX,1914 Cotton Fox Pointe,77450
15973,Methuen,EE. UU.,XXXXXXXXX,Keith,9474,Moore,XXXXXXXXX,Consumer,MA,4492 Lazy Green,1844
15974,Long Beach,EE. UU.,XXXXXXXXX,Olga,13862,Jennings,XXXXXXXXX,Consumer,CA,6496 Gentle Barn Lookout,90813
15975,Perth Amboy,EE. UU.,XXXXXXXXX,Quynn,13754,Dejesus,XXXXXXXXX,Consumer,NJ,5235 Umber Grounds,8861
15976,Long Beach,EE. UU.,XXXXXXXXX,September,14898,Hutchinson,XXXXXXXXX,Consumer,CA,8400 Sunny Quail Lookout,90806
15977,Chicago,EE. UU.,XXXXXXXXX,Lillian,13916,Hickman,XXXXXXXXX,Consumer,IL,4174 Pleasant Mountain Acres,60619
15978,Milwaukee,EE. UU.,XXXXXXXXX,Dorothy,14916,Reynolds,XXXXXXXXX,Consumer,WI,6214 Little Wharf,53209
15979,Chicago,EE. UU.,XXXXXXXXX,Raya,12781,Craft,XXXXXXXXX,Consumer,IL,5271 Quaking Deer Bend,60638
15980,Fountain Valley,EE. UU.,XXXXXXXXX,Felicia,13970,Morse,XXXXXXXXX,Consumer,CA,3088 Cinder Ridge,92708
15981,Moline,EE. UU.,XXXXXXXXX,Idona,14880,Humphrey,XXXXXXXXX,Consumer,IL,9772 Indian Island Moor,61265
15982,Lockport,EE. UU.,XXXXXXXXX,Amber,5693,Smith,XXXXXXXXX,Consumer,IL,3688 Colonial Pioneer Landing,60441
15983,Hollister,EE. UU.,XXXXXXXXX,Mary,3236,Smith,XXXXXXXXX,Consumer,CA,2867 Heather Carrefour,95023
